ID,Description_en,VulnStatus,Published,LastModified,WeaknessSource,WeaknessValue,CVSS_Source_v31,CVSS_Vector_v31,CVSS_BaseScore,CVSS_BaseSeverity,ShortName,Group_Label
CVE-2024-20298,"a vulnerability in the web-based management interface of cisco firepower management center (fmc) software could allow an authenticated, remote attacker to conduct a cross-site scripting (xss) attack against a user of the interface of an affected device. this vulnerability is due to insufficient validation of user-supplied input by the web-based management interface. an attacker could exploit this vulnerability by inserting crafted input into various data fields in an affected interface. a successful exploit could allow the attacker to execute arbitrary script code in the context of the interface, or access sensitive, browser-based information.",Analyzed,2024-10-23,2024-10-31,ykramarz@cisco.com,CWE-79,ykramarz@cisco.com,CVSS:3.1/AV:N/AC:L/PR:H/UI:R/S:C/C:L/I:L/A:N,4.8,MEDIUM,Cisco,G_C_CNA_Cisco_Group7
CVE-2024-20298,"a vulnerability in the web-based management interface of cisco firepower management center (fmc) software could allow an authenticated, remote attacker to conduct a cross-site scripting (xss) attack against a user of the interface of an affected device. this vulnerability is due to insufficient validation of user-supplied input by the web-based management interface. an attacker could exploit this vulnerability by inserting crafted input into various data fields in an affected interface. a successful exploit could allow the attacker to execute arbitrary script code in the context of the interface, or access sensitive, browser-based information.",Analyzed,2024-10-23,2024-10-31,nvd@nist.gov,CWE-79,nvd@nist.gov,CVSS:3.1/AV:N/AC:L/PR:L/UI:R/S:C/C:L/I:L/A:N,5.4,MEDIUM,NVD,G_C_NVD_Cisco_Group7
CVE-2024-20300,"a vulnerability in the web-based management interface of cisco firepower management center (fmc) software could allow an authenticated, remote attacker to conduct a cross-site scripting (xss) attack against a user of the interface of an affected device. this vulnerability is due to insufficient validation of user-supplied input by the web-based management interface. an attacker could exploit this vulnerability by inserting crafted input into various data fields in an affected interface. a successful exploit could allow the attacker to execute arbitrary script code in the context of the interface, or access sensitive, browser-based information.",Analyzed,2024-10-23,2024-11-01,ykramarz@cisco.com,CWE-79,ykramarz@cisco.com,CVSS:3.1/AV:N/AC:L/PR:H/UI:R/S:C/C:L/I:L/A:N,4.8,MEDIUM,Cisco,G_C_CNA_Cisco_Group7
CVE-2024-20300,"a vulnerability in the web-based management interface of cisco firepower management center (fmc) software could allow an authenticated, remote attacker to conduct a cross-site scripting (xss) attack against a user of the interface of an affected device. this vulnerability is due to insufficient validation of user-supplied input by the web-based management interface. an attacker could exploit this vulnerability by inserting crafted input into various data fields in an affected interface. a successful exploit could allow the attacker to execute arbitrary script code in the context of the interface, or access sensitive, browser-based information.",Analyzed,2024-10-23,2024-11-01,nvd@nist.gov,CWE-79,nvd@nist.gov,CVSS:3.1/AV:N/AC:L/PR:L/UI:R/S:C/C:L/I:L/A:N,5.4,MEDIUM,NVD,G_C_NVD_Cisco_Group7
CVE-2024-20403,"a vulnerability in the web-based management interface of cisco firepower management center (fmc) software could allow an authenticated, remote attacker to conduct a cross-site scripting (xss) attack against a user of the interface of an affected device. this vulnerability is due to insufficient validation of user-supplied input by the web-based management interface. an attacker could exploit this vulnerability by inserting crafted input into various data fields in an affected interface. a successful exploit could allow the attacker to execute arbitrary script code in the context of the interface, or access sensitive, browser-based information.",Analyzed,2024-10-23,2024-11-26,ykramarz@cisco.com,CWE-79,ykramarz@cisco.com,CVSS:3.1/AV:N/AC:L/PR:H/UI:R/S:C/C:L/I:L/A:N,4.8,MEDIUM,Cisco,G_C_CNA_Cisco_Group7
CVE-2024-20403,"a vulnerability in the web-based management interface of cisco firepower management center (fmc) software could allow an authenticated, remote attacker to conduct a cross-site scripting (xss) attack against a user of the interface of an affected device. this vulnerability is due to insufficient validation of user-supplied input by the web-based management interface. an attacker could exploit this vulnerability by inserting crafted input into various data fields in an affected interface. a successful exploit could allow the attacker to execute arbitrary script code in the context of the interface, or access sensitive, browser-based information.",Analyzed,2024-10-23,2024-11-26,nvd@nist.gov,CWE-79,nvd@nist.gov,CVSS:3.1/AV:N/AC:L/PR:L/UI:R/S:C/C:L/I:L/A:N,5.4,MEDIUM,NVD,G_C_NVD_Cisco_Group7
CVE-2024-20273,"a vulnerability in the web-based management interface of cisco firepower management center (fmc) software could allow an unauthenticated, remote attacker to conduct a cross-site scripting (xss) attack against a user of the interface of an affected device. this vulnerability is due to insufficient validation of user-supplied input by the web-based management interface. an attacker could exploit this vulnerability by inserting crafted input into various data fields in an affected interface. a successful exploit could allow the attacker to execute arbitrary script code in the context of the interface, or access sensitive, browser-based information.",Analyzed,2024-10-23,2024-10-31,ykramarz@cisco.com,CWE-79,ykramarz@cisco.com,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:C/C:L/I:L/A:N,6.1,MEDIUM,Cisco,G_I_CNA_Cisco_Group8
CVE-2024-20273,"a vulnerability in the web-based management interface of cisco firepower management center (fmc) software could allow an unauthenticated, remote attacker to conduct a cross-site scripting (xss) attack against a user of the interface of an affected device. this vulnerability is due to insufficient validation of user-supplied input by the web-based management interface. an attacker could exploit this vulnerability by inserting crafted input into various data fields in an affected interface. a successful exploit could allow the attacker to execute arbitrary script code in the context of the interface, or access sensitive, browser-based information.",Analyzed,2024-10-23,2024-10-31,nvd@nist.gov,CWE-79,nvd@nist.gov,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:C/C:L/I:L/A:N,6.1,MEDIUM,NVD,G_C_NVD_Cisco_Group8
CVE-2024-20409,"a vulnerability in the web-based management interface of cisco firepower management center (fmc) software could allow an unauthenticated, remote attacker to conduct a cross-site scripting (xss) attack against a user of the interface of an affected device. this vulnerability is due to insufficient validation of user-supplied input by the web-based management interface. an attacker could exploit this vulnerability by inserting crafted input into various data fields in an affected interface. a successful exploit could allow the attacker to execute arbitrary script code in the context of the interface, or access sensitive, browser-based information.",Analyzed,2024-10-23,2024-11-26,ykramarz@cisco.com,CWE-79,ykramarz@cisco.com,CVSS:3.1/AV:N/AC:L/PR:H/UI:R/S:C/C:L/I:L/A:N,4.8,MEDIUM,Cisco,G_I_CNA_Cisco_Group8
CVE-2024-20409,"a vulnerability in the web-based management interface of cisco firepower management center (fmc) software could allow an unauthenticated, remote attacker to conduct a cross-site scripting (xss) attack against a user of the interface of an affected device. this vulnerability is due to insufficient validation of user-supplied input by the web-based management interface. an attacker could exploit this vulnerability by inserting crafted input into various data fields in an affected interface. a successful exploit could allow the attacker to execute arbitrary script code in the context of the interface, or access sensitive, browser-based information.",Analyzed,2024-10-23,2024-11-26,nvd@nist.gov,CWE-79,nvd@nist.gov,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:C/C:L/I:L/A:N,6.1,MEDIUM,NVD,G_C_NVD_Cisco_Group8
CVE-2024-20410,"a vulnerability in the web-based management interface of cisco firepower management center (fmc) software could allow an unauthenticated, remote attacker to conduct a cross-site scripting (xss) attack against a user of the interface of an affected device. this vulnerability is due to insufficient validation of user-supplied input by the web-based management interface. an attacker could exploit this vulnerability by inserting crafted input into various data fields in an affected interface. a successful exploit could allow the attacker to execute arbitrary script code in the context of the interface, or access sensitive, browser-based information.",Analyzed,2024-10-23,2024-11-26,ykramarz@cisco.com,CWE-79,ykramarz@cisco.com,CVSS:3.1/AV:N/AC:L/PR:L/UI:R/S:C/C:L/I:L/A:N,5.4,MEDIUM,Cisco,G_I_CNA_Cisco_Group8
CVE-2024-20410,"a vulnerability in the web-based management interface of cisco firepower management center (fmc) software could allow an unauthenticated, remote attacker to conduct a cross-site scripting (xss) attack against a user of the interface of an affected device. this vulnerability is due to insufficient validation of user-supplied input by the web-based management interface. an attacker could exploit this vulnerability by inserting crafted input into various data fields in an affected interface. a successful exploit could allow the attacker to execute arbitrary script code in the context of the interface, or access sensitive, browser-based information.",Analyzed,2024-10-23,2024-11-26,nvd@nist.gov,CWE-79,nvd@nist.gov,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:C/C:L/I:L/A:N,6.1,MEDIUM,NVD,G_C_NVD_Cisco_Group8
CVE-2024-20415,"a vulnerability in the web-based management interface of cisco firepower management center (fmc) software could allow an unauthenticated, remote attacker to conduct a cross-site scripting (xss) attack against a user of the interface of an affected device. this vulnerability is due to insufficient validation of user-supplied input by the web-based management interface. an attacker could exploit this vulnerability by inserting crafted input into various data fields in an affected interface. a successful exploit could allow the attacker to execute arbitrary script code in the context of the interface, or access sensitive, browser-based information.",Analyzed,2024-10-23,2024-11-26,ykramarz@cisco.com,CWE-79,ykramarz@cisco.com,CVSS:3.1/AV:N/AC:L/PR:H/UI:R/S:C/C:L/I:L/A:N,4.8,MEDIUM,Cisco,G_I_CNA_Cisco_Group8
CVE-2024-20415,"a vulnerability in the web-based management interface of cisco firepower management center (fmc) software could allow an unauthenticated, remote attacker to conduct a cross-site scripting (xss) attack against a user of the interface of an affected device. this vulnerability is due to insufficient validation of user-supplied input by the web-based management interface. an attacker could exploit this vulnerability by inserting crafted input into various data fields in an affected interface. a successful exploit could allow the attacker to execute arbitrary script code in the context of the interface, or access sensitive, browser-based information.",Analyzed,2024-10-23,2024-11-26,nvd@nist.gov,CWE-79,nvd@nist.gov,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:C/C:L/I:L/A:N,6.1,MEDIUM,NVD,G_C_NVD_Cisco_Group8
