ID,ShortName,AV_Diff,AC_Diff,PR_Diff,UI_Diff,S_Diff,C_Diff,I_Diff,A_Diff,Hamming_Distance
CVE-2020-17006,Microsoft,0,0,0,0,0,0,0,0,0
CVE-2020-17007,Microsoft,0,1,0,0,0,0,0,0,1
CVE-2020-17010,Microsoft,0,0,0,0,0,0,0,0,0
CVE-2020-17011,Microsoft,0,0,0,0,0,0,0,0,0
CVE-2020-17012,Microsoft,0,0,0,0,0,0,0,0,0
CVE-2020-17013,Microsoft,0,0,0,0,0,0,0,0,0
CVE-2020-17014,Microsoft,0,0,0,0,0,1,0,0,1
CVE-2020-17015,Microsoft,0,0,0,0,0,0,1,0,1
CVE-2020-17016,Microsoft,0,0,1,0,0,0,0,0,1
CVE-2020-17017,Microsoft,0,1,0,0,0,0,0,0,1
CVE-2020-17018,Microsoft,0,0,0,0,0,0,0,0,0
CVE-2020-17019,Microsoft,0,0,0,0,0,0,0,0,0
CVE-2020-17020,Microsoft,0,0,1,1,0,1,0,0,3
CVE-2020-17021,Microsoft,0,0,0,0,0,0,0,0,0
CVE-2020-17022,Microsoft,0,0,0,0,0,0,0,0,0
CVE-2020-17023,Microsoft,0,0,0,0,0,0,0,0,0
CVE-2020-17024,Microsoft,0,0,0,0,0,0,0,0,0
CVE-2020-17025,Microsoft,0,0,0,0,0,0,0,0,0
CVE-2020-17026,Microsoft,0,0,0,0,0,0,0,0,0
CVE-2020-17027,Microsoft,0,0,0,0,0,0,0,0,0
CVE-2020-17028,Microsoft,0,0,0,0,0,0,0,0,0
CVE-2020-17029,Microsoft,0,0,0,0,0,0,0,0,0
CVE-2020-17030,Microsoft,0,0,0,0,0,0,0,0,0
CVE-2020-17031,Microsoft,0,0,0,0,0,0,0,0,0
CVE-2020-17032,Microsoft,0,0,0,0,0,0,0,0,0
CVE-2020-17033,Microsoft,0,0,0,0,0,0,0,0,0
CVE-2020-17034,Microsoft,0,0,0,0,0,0,0,0,0
CVE-2020-17035,Microsoft,0,0,0,0,0,0,0,0,0
CVE-2020-17036,Microsoft,0,0,0,0,0,0,0,0,0
CVE-2020-17037,Microsoft,0,0,0,0,0,0,0,0,0
CVE-2020-17038,Microsoft,0,0,0,0,0,0,0,0,0
CVE-2020-1704,Red Hat,0,1,0,0,0,0,0,0,1
CVE-2020-17040,Microsoft,0,0,0,0,0,1,1,1,3
CVE-2020-17041,Microsoft,0,0,0,0,0,0,0,0,0
CVE-2020-17042,Microsoft,0,0,0,0,0,0,0,0,0
CVE-2020-17043,Microsoft,0,0,1,1,0,0,0,0,2
CVE-2020-17044,Microsoft,0,0,1,1,0,0,0,0,2
CVE-2020-17045,Microsoft,0,0,0,0,0,0,0,0,0
CVE-2020-17046,Microsoft,0,0,0,0,0,0,0,0,0
CVE-2020-17047,Microsoft,0,0,0,0,0,0,0,0,0
CVE-2020-17048,Microsoft,0,0,0,1,0,1,1,1,4
CVE-2020-17049,Microsoft,0,1,0,0,0,0,0,0,1
CVE-2020-1705,Red Hat,0,0,0,0,0,0,0,0,0
CVE-2020-17051,Microsoft,0,0,0,0,0,0,0,0,0
CVE-2020-17052,Microsoft,0,0,0,1,0,0,0,0,1
CVE-2020-17053,Microsoft,0,0,0,0,0,0,0,0,0
CVE-2020-17054,Microsoft,0,0,0,0,0,1,1,1,3
CVE-2020-17055,Microsoft,0,0,1,1,0,0,0,0,2
CVE-2020-17056,Microsoft,0,0,0,0,0,0,0,0,0
CVE-2020-17057,Microsoft,0,1,0,0,0,0,0,0,1
CVE-2020-17058,Microsoft,0,0,0,0,0,0,0,0,0
CVE-2020-1706,Red Hat,0,0,0,0,0,0,0,0,0
CVE-2020-17060,Microsoft,0,0,1,0,1,0,0,0,2
CVE-2020-17061,Microsoft,0,0,0,0,0,0,0,0,0
CVE-2020-17062,Microsoft,0,0,0,0,0,0,0,0,0
CVE-2020-17063,Microsoft,0,1,0,0,0,1,1,0,3
CVE-2020-17064,Microsoft,0,0,0,0,0,0,0,0,0
CVE-2020-17065,Microsoft,0,0,0,0,0,0,0,0,0
CVE-2020-17066,Microsoft,0,0,0,0,0,0,0,0,0
CVE-2020-17067,Microsoft,0,0,0,0,0,0,0,0,0
CVE-2020-17068,Microsoft,0,0,0,0,0,0,0,0,0
CVE-2020-17069,Microsoft,0,0,0,0,0,0,0,0,0
CVE-2020-1707,Red Hat,0,0,0,0,0,0,0,0,0
CVE-2020-17070,Microsoft,0,0,0,0,0,0,0,0,0
CVE-2020-17071,Microsoft,0,0,0,0,0,0,0,0,0
CVE-2020-17073,Microsoft,0,0,0,0,0,0,0,0,0
CVE-2020-17074,Microsoft,0,0,0,0,0,0,0,0,0
CVE-2020-17075,Microsoft,0,0,0,0,0,0,0,0,0
CVE-2020-17076,Microsoft,0,0,0,0,0,0,0,0,0
CVE-2020-17077,Microsoft,0,0,0,0,0,0,0,0,0
CVE-2020-17078,Microsoft,1,0,0,1,0,0,0,0,2
CVE-2020-17079,Microsoft,1,0,0,1,0,0,0,0,2
CVE-2020-1708,Red Hat,0,0,0,0,0,0,0,0,0
CVE-2020-17081,Microsoft,1,0,0,1,0,0,0,0,2
CVE-2020-17082,Microsoft,1,0,0,1,0,0,0,0,2
CVE-2020-17083,Microsoft,0,1,0,0,0,0,0,1,2
CVE-2020-17084,Microsoft,0,1,0,0,1,0,0,0,2
CVE-2020-17085,Microsoft,0,1,0,0,0,1,1,1,4
CVE-2020-17086,Microsoft,1,0,0,1,0,0,0,0,2
CVE-2020-17087,Microsoft,0,0,0,0,0,0,0,0,0
CVE-2020-17088,Microsoft,0,0,0,0,0,0,0,0,0
CVE-2020-17089,Microsoft,0,1,0,0,0,0,0,0,1
CVE-2020-1709,Red Hat,0,1,0,0,0,0,0,0,1
CVE-2020-17090,Microsoft,0,1,0,1,0,0,1,1,4
CVE-2020-17091,Microsoft,0,0,0,0,0,0,0,0,0
CVE-2020-17092,Microsoft,0,0,0,0,0,0,0,0,0
CVE-2020-17094,Microsoft,0,0,0,0,0,0,0,0,0
CVE-2020-17095,Microsoft,0,1,0,0,0,0,0,0,1
CVE-2020-17096,Microsoft,0,1,0,0,0,0,0,0,1
CVE-2020-17097,Microsoft,0,0,0,0,0,1,1,1,3
CVE-2020-17098,Microsoft,0,0,0,0,0,0,0,0,0
CVE-2020-17099,Microsoft,0,0,0,0,0,0,0,0,0
CVE-2020-17100,Microsoft,0,0,0,0,0,0,0,0,0
CVE-2020-17101,Microsoft,0,0,1,1,0,0,0,0,2
CVE-2020-17102,Microsoft,0,0,1,1,0,0,0,0,2
CVE-2020-17103,Microsoft,0,1,0,0,0,0,0,0,1
CVE-2020-17104,Microsoft,0,0,0,0,0,0,0,0,0
CVE-2020-17105,Microsoft,1,0,0,1,0,0,0,0,2
CVE-2020-17106,Microsoft,0,0,0,0,0,0,0,0,0
CVE-2020-17107,Microsoft,0,0,0,0,0,0,0,0,0
CVE-2020-17108,Microsoft,0,0,0,0,0,0,0,0,0
CVE-2020-17109,Microsoft,0,0,0,0,0,0,0,0,0
CVE-2020-1711,Red Hat,0,0,0,0,0,0,0,1,1
CVE-2020-17110,Microsoft,0,0,0,0,0,0,0,0,0
CVE-2020-17113,Microsoft,0,0,0,0,0,0,0,0,0
CVE-2020-17115,Microsoft,0,0,0,0,0,0,0,0,0
CVE-2020-17117,Microsoft,0,1,0,0,0,0,0,0,1
CVE-2020-17118,Microsoft,0,0,0,1,0,0,0,1,2
CVE-2020-17119,Microsoft,0,0,0,1,0,0,0,0,1
CVE-2020-1712,Red Hat,0,0,0,0,0,0,0,0,0
CVE-2020-17120,Microsoft,0,1,0,0,0,0,0,0,1
CVE-2020-17121,Microsoft,0,0,0,0,0,0,0,0,0
CVE-2020-17122,Microsoft,0,0,0,0,0,0,0,0,0
CVE-2020-17123,Microsoft,0,0,0,0,0,0,0,0,0
CVE-2020-17124,Microsoft,0,0,0,0,0,0,0,0,0
CVE-2020-17125,Microsoft,0,0,0,0,0,0,0,0,0
CVE-2020-17126,Microsoft,0,0,0,0,0,0,0,0,0
CVE-2020-17127,Microsoft,0,0,0,0,0,0,0,0,0
CVE-2020-17128,Microsoft,0,0,1,1,0,0,0,0,2
CVE-2020-17129,Microsoft,0,0,0,0,0,0,0,0,0
CVE-2020-17130,Microsoft,0,0,0,0,0,0,0,0,0
CVE-2020-17131,Microsoft,0,0,0,0,0,1,1,1,3
CVE-2020-17132,Microsoft,0,0,0,0,0,0,0,0,0
CVE-2020-17133,Microsoft,0,0,0,0,0,0,0,0,0
CVE-2020-17134,Microsoft,0,0,0,0,0,0,0,0,0
CVE-2020-17135,Microsoft,0,0,0,1,0,0,0,0,1
CVE-2020-17136,Microsoft,0,0,0,0,0,0,0,0,0
CVE-2020-17137,Microsoft,0,0,0,0,0,0,0,0,0
CVE-2020-17138,Microsoft,0,0,0,0,0,0,0,0,0
CVE-2020-17139,Microsoft,0,0,0,0,0,0,0,0,0
CVE-2020-17140,Microsoft,0,0,0,0,0,0,0,1,1
CVE-2020-17141,Microsoft,0,0,0,0,0,0,0,0,0
CVE-2020-17142,Microsoft,0,0,0,0,0,0,0,0,0
CVE-2020-17143,Microsoft,0,0,0,0,0,0,0,0,0
CVE-2020-17144,Microsoft,0,0,1,1,1,0,0,0,3
CVE-2020-17145,Microsoft,0,0,0,0,0,0,0,0,0
CVE-2020-17147,Microsoft,0,0,0,0,0,1,1,0,2
CVE-2020-17148,Microsoft,0,0,0,0,0,0,0,0,0
CVE-2020-17150,Microsoft,0,0,0,0,0,0,0,0,0
CVE-2020-17152,Microsoft,0,0,0,0,0,0,0,0,0
CVE-2020-17153,Microsoft,0,0,0,0,1,0,1,0,2
CVE-2020-17156,Microsoft,0,0,0,0,0,0,0,0,0
CVE-2020-17158,Microsoft,0,0,0,0,0,0,0,0,0
CVE-2020-17159,Microsoft,0,0,0,0,0,0,0,0,0
CVE-2020-17162,Microsoft,0,0,0,0,0,0,0,0,0
CVE-2020-1718,Red Hat,0,1,0,0,0,0,1,0,2
CVE-2020-1720,Red Hat,0,1,0,0,0,0,1,0,2
CVE-2020-1722,Red Hat,0,0,0,0,0,0,0,0,0
CVE-2020-1724,Red Hat,0,0,0,0,0,0,0,0,0
CVE-2020-1726,Red Hat,0,0,0,0,0,0,0,0,0
CVE-2020-1727,Red Hat,0,0,0,0,1,0,0,0,1
CVE-2020-1728,Red Hat,0,1,0,1,0,0,0,0,2
CVE-2020-1730,Red Hat,0,0,0,0,0,0,0,0,0
CVE-2020-1731,Red Hat,0,0,0,0,0,0,1,0,1
CVE-2020-1732,Red Hat,0,0,0,0,0,0,0,0,0
CVE-2020-1733,Red Hat,0,0,0,0,0,0,0,0,0
CVE-2020-1734,Red Hat,0,0,0,0,0,0,0,0,0
CVE-2020-1735,Red Hat,0,0,0,1,0,0,0,0,1
CVE-2020-1736,Red Hat,0,1,0,1,0,0,0,0,2
CVE-2020-1737,Red Hat,0,1,0,1,1,0,0,0,3
CVE-2020-1738,Red Hat,0,0,0,0,0,0,0,0,0
CVE-2020-17384,TWCERT/CC,0,0,0,0,0,0,0,0,0
CVE-2020-17385,TWCERT/CC,0,0,0,0,0,0,0,0,0
CVE-2020-17386,TWCERT/CC,0,0,0,0,0,0,0,0,0
CVE-2020-1739,Red Hat,0,0,0,0,0,0,0,0,0
CVE-2020-1740,Red Hat,0,0,0,1,1,1,1,0,4
CVE-2020-1741,Red Hat,0,0,0,0,0,0,0,0,0
CVE-2020-1744,Red Hat,0,0,0,0,0,0,0,0,0
CVE-2020-1745,Red Hat,0,0,0,0,0,0,1,1,2
CVE-2020-1746,Red Hat,0,0,0,0,0,0,0,0,0
CVE-2020-1747,Red Hat,0,0,0,0,0,0,0,0,0
CVE-2020-1749,Red Hat,0,0,0,0,0,0,0,0,0
CVE-2020-1751,Red Hat,0,0,1,0,0,1,1,0,3
CVE-2020-17519,CISA-ADP,0,0,0,0,0,0,0,1,1
CVE-2020-1752,Red Hat,0,0,0,0,0,0,0,0,0
CVE-2020-1753,Red Hat,0,0,0,1,0,0,0,0,1
CVE-2020-1758,Red Hat,0,0,0,1,0,0,0,0,1
CVE-2020-1759,Red Hat,1,0,0,0,0,0,0,0,1
CVE-2020-1760,Red Hat,0,1,0,0,0,0,0,1,2
CVE-2020-1762,Red Hat,0,1,0,0,0,0,0,0,1
CVE-2020-1763,Red Hat,0,0,0,0,0,0,0,0,0
CVE-2020-1764,Red Hat,0,0,0,0,0,0,0,0,0
CVE-2020-1765,OTRS,0,0,1,1,0,0,0,0,2
CVE-2020-1766,OTRS,0,1,1,0,1,1,0,0,4
CVE-2020-1767,OTRS,0,0,0,1,0,0,0,0,1
CVE-2020-1768,OTRS,0,0,0,0,0,0,0,0,0
CVE-2020-1769,OTRS,0,0,0,1,0,0,0,0,1
CVE-2020-1770,OTRS,0,0,1,1,0,0,0,0,2
CVE-2020-1771,OTRS,0,0,0,0,1,0,0,0,1
CVE-2020-1772,OTRS,0,1,0,0,0,0,1,0,2
CVE-2020-1773,OTRS,0,0,0,1,0,0,0,0,1
CVE-2020-1774,OTRS,0,0,0,1,0,0,0,0,1
CVE-2020-1775,OTRS,0,0,1,0,0,0,0,0,1
CVE-2020-1776,OTRS,0,0,0,1,0,0,0,0,1
CVE-2020-1777,OTRS,0,0,0,1,0,0,0,0,1
CVE-2020-1778,OTRS,1,0,0,1,0,0,1,0,3
CVE-2020-1779,OTRS,1,0,0,1,0,0,0,0,2
CVE-2020-18131,CISA-ADP,0,0,0,0,0,0,0,0,0
CVE-2020-18132,CISA-ADP,0,0,0,0,0,0,0,0,0
CVE-2020-1818,Huawei,0,1,0,0,0,0,0,0,1
CVE-2020-1819,Huawei,0,1,0,0,0,0,0,0,1
CVE-2020-1820,Huawei,0,1,0,0,0,0,0,0,1
CVE-2020-1821,Huawei,0,1,0,0,0,0,0,0,1
CVE-2020-1822,Huawei,0,1,0,0,0,0,0,0,1
CVE-2020-1823,Huawei,0,1,0,0,0,0,0,0,1
CVE-2020-1824,Huawei,0,1,0,0,0,0,0,0,1
CVE-2020-18280,CISA-ADP,0,0,0,0,0,0,0,0,0
CVE-2020-18282,CISA-ADP,0,0,0,0,0,0,0,0,0
CVE-2020-18378,CISA-ADP,0,0,0,0,0,0,0,0,0
CVE-2020-18899,CISA-ADP,0,0,0,0,0,0,0,0,0
CVE-2020-18900,CISA-ADP,0,0,0,0,0,0,0,0,0
CVE-2020-19028,CISA-ADP,0,0,0,0,0,0,0,0,0
CVE-2020-19660,CISA-ADP,0,0,0,0,0,0,0,0,0
CVE-2020-1975,Palo Alto,0,0,1,1,0,0,0,0,2
CVE-2020-1976,Palo Alto,0,1,0,0,0,0,0,0,1
CVE-2020-1977,Palo Alto,0,1,0,0,0,0,0,0,1
CVE-2020-1978,Palo Alto,0,0,0,1,0,0,0,1,2
CVE-2020-1979,Palo Alto,1,1,1,0,0,0,0,0,3
CVE-2020-1980,Palo Alto,0,0,0,0,0,0,0,0,0
CVE-2020-1981,Palo Alto,0,1,0,0,0,0,0,0,1
CVE-2020-1982,Palo Alto,0,0,0,0,0,0,0,0,0
CVE-2020-1983,Palo Alto,1,0,1,0,1,0,0,0,3
CVE-2020-1984,Palo Alto,0,0,0,0,0,0,0,0,0
CVE-2020-1985,Palo Alto,0,0,0,0,0,0,0,0,0
CVE-2020-1986,Palo Alto,0,0,0,0,0,0,0,0,0
CVE-2020-1987,Palo Alto,0,0,0,1,0,0,1,0,2
CVE-2020-1988,Palo Alto,0,0,0,0,0,1,1,1,3
CVE-2020-1989,Palo Alto,0,1,0,0,0,0,0,0,1
CVE-2020-1990,Palo Alto,0,0,0,0,0,0,0,0,0
CVE-2020-1991,Palo Alto,0,0,0,0,0,1,0,0,1
CVE-2020-1992,Palo Alto,0,1,0,0,0,0,0,0,1
CVE-2020-1993,Palo Alto,0,1,0,1,0,0,0,0,2
CVE-2020-1994,Palo Alto,0,1,0,0,0,0,0,0,1
CVE-2020-1995,Palo Alto,0,0,0,0,0,0,0,0,0
CVE-2020-1996,Palo Alto,0,0,0,0,0,0,0,0,0
CVE-2020-1997,Palo Alto,0,0,0,1,1,0,1,0,3
CVE-2020-1998,Palo Alto,0,0,0,0,0,1,1,1,3
CVE-2020-1999,Palo Alto,0,0,0,0,0,0,0,0,0
CVE-2020-2000,Palo Alto,0,0,0,0,0,0,0,0,0
CVE-2020-2001,Palo Alto,0,1,0,0,0,0,0,0,1
CVE-2020-2002,Palo Alto,0,0,0,0,0,0,0,0,0
CVE-2020-2003,Palo Alto,0,0,0,0,0,0,0,0,0
CVE-2020-2004,Palo Alto,0,0,0,1,0,0,1,1,3
CVE-2020-2005,Palo Alto,0,0,0,0,1,1,0,0,2
CVE-2020-2006,Palo Alto,0,0,1,0,0,0,0,0,1
CVE-2020-20067,CISA-ADP,0,0,0,0,0,0,0,0,0
CVE-2020-2007,Palo Alto,0,0,0,0,0,0,0,0,0
CVE-2020-20070,CISA-ADP,0,0,0,0,0,0,0,0,0
CVE-2020-2008,Palo Alto,0,0,0,0,0,0,0,0,0
CVE-2020-2009,Palo Alto,0,0,0,0,0,0,0,0,0
CVE-2020-2010,Palo Alto,0,0,0,0,0,0,0,0,0
CVE-2020-2011,Palo Alto,0,0,0,0,0,0,0,0,0
CVE-2020-2012,Palo Alto,0,0,0,0,0,0,0,0,0
CVE-2020-2013,Palo Alto,0,1,0,0,1,0,0,0,2
CVE-2020-2014,Palo Alto,0,0,0,0,0,0,0,0,0
CVE-2020-2015,Palo Alto,0,0,0,0,0,0,0,0,0
CVE-2020-2016,Palo Alto,0,0,0,0,0,0,0,0,0
CVE-2020-2017,Palo Alto,0,0,0,0,1,1,1,1,4
CVE-2020-2018,Palo Alto,0,0,0,0,0,0,0,0,0
CVE-2020-2021,Palo Alto,0,0,0,0,0,0,0,0,0
CVE-2020-2022,Palo Alto,0,0,0,0,0,0,0,0,0
CVE-2020-2023,Palo Alto,0,0,0,0,0,1,0,1,2
CVE-2020-2024,Palo Alto,0,0,0,0,0,0,0,0,0
CVE-2020-2025,Palo Alto,0,0,0,0,0,0,0,0,0
CVE-2020-2026,Palo Alto,0,1,0,0,0,0,0,0,1
CVE-2020-2027,Palo Alto,0,0,0,0,0,0,0,0,0
CVE-2020-2028,Palo Alto,0,0,0,0,0,0,0,0,0
CVE-2020-2029,Palo Alto,0,0,0,0,0,0,0,0,0
CVE-2020-2030,Palo Alto,0,0,0,0,0,0,0,0,0
CVE-2020-2031,Palo Alto,0,0,0,0,0,0,0,0,0
CVE-2020-2032,Palo Alto,0,0,0,0,0,0,0,0,0
CVE-2020-2033,Palo Alto,0,0,0,0,0,0,0,0,0
CVE-2020-20335,CISA-ADP,0,0,0,0,0,0,0,0,0
CVE-2020-2034,Palo Alto,0,0,0,0,0,0,0,0,0
CVE-2020-2035,Palo Alto,0,0,0,0,0,0,0,0,0
CVE-2020-2036,Palo Alto,0,0,0,0,0,0,0,0,0
CVE-2020-2037,Palo Alto,0,0,0,0,0,0,0,0,0
CVE-2020-2038,Palo Alto,0,0,0,0,0,0,0,0,0
CVE-2020-2039,Palo Alto,0,0,0,0,0,0,0,0,0
CVE-2020-2040,Palo Alto,0,0,0,0,0,0,0,0,0
CVE-2020-2041,Palo Alto,0,0,0,0,0,0,0,0,0
CVE-2020-20413,CISA-ADP,0,0,0,0,0,0,0,0,0
CVE-2020-2042,Palo Alto,0,0,0,0,0,0,0,0,0
CVE-2020-2043,Palo Alto,0,0,0,0,0,0,0,0,0
CVE-2020-2044,Palo Alto,0,0,0,0,0,0,0,0,0
CVE-2020-2048,Palo Alto,0,0,0,0,0,0,0,0,0
CVE-2020-20491,CISA-ADP,0,0,0,0,0,0,0,0,0
CVE-2020-2050,Palo Alto,0,0,0,0,0,0,0,0,0
CVE-2020-20502,CISA-ADP,0,0,0,0,0,0,0,0,0
CVE-2020-20636,CISA-ADP,0,0,0,0,0,0,0,0,0
CVE-2020-20697,CISA-ADP,0,0,0,0,0,0,0,0,0
CVE-2020-20703,CISA-ADP,0,0,0,0,0,0,0,0,0
CVE-2020-20718,CISA-ADP,0,0,0,0,0,0,0,0,0
CVE-2020-20725,CISA-ADP,0,0,0,0,0,0,0,0,0
CVE-2020-20726,CISA-ADP,0,0,0,0,0,0,0,0,0
CVE-2020-20735,CISA-ADP,0,0,0,0,0,0,0,0,0
CVE-2020-20918,CISA-ADP,0,0,0,0,0,0,0,0,0
CVE-2020-20919,CISA-ADP,0,0,0,0,0,0,0,0,0
CVE-2020-20969,CISA-ADP,0,0,0,0,0,0,0,0,0
CVE-2020-21038,CISA-ADP,0,0,0,0,0,0,0,0,0
CVE-2020-21052,CISA-ADP,0,0,0,0,0,0,0,0,0
CVE-2020-21058,CISA-ADP,0,0,0,0,0,0,0,0,0
CVE-2020-21174,CISA-ADP,0,0,0,0,0,0,0,0,0
CVE-2020-21246,CISA-ADP,0,0,0,0,0,0,0,0,0
CVE-2020-21252,CISA-ADP,0,0,0,0,0,0,0,0,0
CVE-2020-21268,CISA-ADP,0,0,0,0,0,0,0,0,0
CVE-2020-21325,CISA-ADP,0,0,0,0,0,0,0,0,0
CVE-2020-21366,CISA-ADP,0,0,0,0,0,0,0,0,0
CVE-2020-21400,CISA-ADP,0,0,0,0,0,0,0,0,0
CVE-2020-21474,CISA-ADP,0,0,0,0,0,0,0,0,0
CVE-2020-21485,CISA-ADP,0,0,0,0,0,0,0,0,0
CVE-2020-21486,CISA-ADP,0,0,0,0,0,0,0,0,0
CVE-2020-21489,CISA-ADP,0,0,0,0,0,0,0,0,0
CVE-2020-22334,CISA-ADP,0,0,0,0,0,0,0,0,0
CVE-2020-22402,CISA-ADP,0,0,0,0,0,0,0,0,0
CVE-2020-22429,CISA-ADP,0,0,0,0,0,0,0,0,0
CVE-2020-22755,CISA-ADP,0,0,0,0,0,0,0,0,0
CVE-2020-22916,CISA-ADP,0,0,0,0,0,0,0,0,0
CVE-2020-23362,CISA-ADP,0,0,0,0,0,0,0,0,0
CVE-2020-23363,CISA-ADP,0,0,0,0,0,0,0,0,0
CVE-2020-23831,MITRE,0,1,0,0,1,1,0,1,4
CVE-2020-23834,MITRE,0,0,0,0,1,0,0,0,1
CVE-2020-23835,MITRE,0,1,0,0,1,1,0,1,4
CVE-2020-23966,CISA-ADP,0,0,0,0,0,0,0,0,0
CVE-2020-24061,CISA-ADP,1,0,1,0,0,0,0,0,2
CVE-2020-24186,MITRE,0,0,0,0,0,0,0,0,0
CVE-2020-24356,Cloudflare,0,1,0,0,1,1,0,1,4
CVE-2020-24400,Adobe,0,0,0,0,0,0,0,0,0
CVE-2020-24401,Adobe,0,0,0,0,0,0,0,0,0
CVE-2020-24402,Adobe,0,0,0,0,0,0,0,0,0
CVE-2020-24403,Adobe,0,0,0,0,0,0,0,0,0
CVE-2020-24404,Adobe,0,0,0,0,0,0,0,0,0
CVE-2020-24405,Adobe,0,0,0,0,0,0,0,0,0
CVE-2020-24406,Adobe,0,0,0,0,0,0,0,0,0
CVE-2020-24407,Adobe,0,0,0,0,0,0,0,0,0
CVE-2020-24408,Adobe,0,0,0,0,0,0,0,0,0
CVE-2020-24409,Adobe,0,0,0,0,0,0,0,0,0
CVE-2020-24410,Adobe,0,0,0,0,0,0,0,0,0
CVE-2020-24411,Adobe,0,0,0,0,0,0,0,0,0
CVE-2020-24412,Adobe,0,0,0,0,0,0,0,0,0
CVE-2020-24413,Adobe,0,0,0,0,0,0,0,0,0
CVE-2020-24414,Adobe,0,0,0,0,0,0,0,0,0
CVE-2020-24415,Adobe,0,0,0,0,0,0,0,0,0
CVE-2020-24418,Adobe,0,0,0,0,0,0,0,0,0
CVE-2020-24419,Adobe,0,1,0,0,0,0,0,0,1
CVE-2020-24420,Adobe,0,1,0,0,0,0,0,0,1
CVE-2020-24421,Adobe,0,0,0,0,0,0,0,0,0
CVE-2020-24422,Adobe,0,1,0,0,0,0,0,0,1
CVE-2020-24423,Adobe,0,1,0,0,0,0,0,0,1
CVE-2020-24424,Adobe,0,1,0,0,0,0,0,0,1
CVE-2020-24425,Adobe,0,1,0,1,1,0,0,0,3
CVE-2020-24426,Adobe,0,0,0,0,0,0,0,0,0
CVE-2020-24427,Adobe,0,0,0,0,0,0,0,0,0
CVE-2020-24428,Adobe,0,0,0,0,0,0,0,0,0
CVE-2020-24429,Adobe,0,1,0,0,1,0,0,0,2
CVE-2020-24430,Adobe,0,0,0,0,0,0,0,0,0
CVE-2020-24431,Adobe,0,0,0,0,0,0,0,0,0
CVE-2020-24432,Adobe,0,1,1,0,0,0,0,0,2
CVE-2020-24433,Adobe,0,0,0,0,0,0,0,0,0
CVE-2020-24434,Adobe,0,0,0,0,0,0,0,0,0
CVE-2020-24435,Adobe,0,0,0,0,0,0,0,0,0
CVE-2020-24436,Adobe,0,0,0,0,0,0,0,0,0
CVE-2020-24437,Adobe,0,0,0,0,0,0,0,0,0
CVE-2020-24438,Adobe,0,0,0,0,0,0,0,0,0
CVE-2020-24439,Adobe,0,0,0,0,0,0,0,0,0
CVE-2020-24441,Adobe,0,0,0,0,0,0,0,0,0
CVE-2020-24442,Adobe,0,0,0,0,0,0,0,0,0
CVE-2020-24443,Adobe,0,0,0,0,0,0,0,0,0
CVE-2020-24551,TWCERT/CC,0,0,0,0,0,0,0,0,0
CVE-2020-24552,TWCERT/CC,0,0,0,0,0,0,1,1,2
CVE-2020-24589,MITRE,0,0,0,0,0,0,0,0,0
CVE-2020-24590,MITRE,0,0,0,0,0,0,0,0,0
CVE-2020-24591,MITRE,0,0,0,0,0,0,0,0,0
CVE-2020-24606,MITRE,0,0,0,0,1,0,0,0,1
CVE-2020-24612,MITRE,0,0,1,0,0,0,1,0,2
CVE-2020-24672,ABB,0,0,0,0,0,0,0,0,0
CVE-2020-24673,ABB,0,0,0,0,0,0,0,0,0
CVE-2020-24674,ABB,0,0,0,0,0,0,0,0,0
CVE-2020-24675,ABB,0,0,0,0,0,0,0,0,0
CVE-2020-24676,ABB,0,0,0,0,0,0,0,0,0
CVE-2020-24677,ABB,0,0,0,0,0,0,0,0,0
CVE-2020-24678,ABB,0,0,0,0,0,0,0,0,0
CVE-2020-24679,ABB,0,0,0,0,0,1,1,0,2
CVE-2020-24680,ABB,0,0,0,0,0,0,0,0,0
CVE-2020-24681,ABB,0,0,0,1,0,0,0,0,1
CVE-2020-24682,ABB,0,1,1,1,1,0,0,0,4
CVE-2020-24683,ABB,0,0,0,0,0,0,0,0,0
CVE-2020-24685,ABB,0,0,0,0,0,0,0,0,0
CVE-2020-24686,ABB,0,0,0,0,0,0,0,0,0
CVE-2020-24703,MITRE,0,0,0,0,0,0,0,0,0
CVE-2020-24704,MITRE,0,0,0,0,0,0,0,0,0
CVE-2020-24705,MITRE,0,0,0,0,0,0,0,0,0
CVE-2020-24706,MITRE,0,0,0,0,0,0,0,0,0
CVE-2020-24897,MITRE,0,0,0,0,0,0,0,0,0
CVE-2020-24898,MITRE,0,0,0,0,0,0,1,1,2
CVE-2020-2490,QNAP,0,0,0,0,0,0,0,0,0
CVE-2020-24902,MITRE,0,0,0,0,0,1,0,0,1
CVE-2020-2492,QNAP,0,0,0,0,0,0,0,0,0
CVE-2020-24972,MITRE,0,0,0,0,0,0,0,0,0
CVE-2020-2499,QNAP,1,0,0,1,1,1,0,1,5
CVE-2020-2500,QNAP,0,0,0,0,0,1,1,1,3
CVE-2020-2503,QNAP,0,0,0,0,0,1,1,1,3
CVE-2020-2504,QNAP,0,0,0,0,1,1,0,0,2
CVE-2020-2505,QNAP,0,0,0,0,0,0,0,0,0
CVE-2020-2506,QNAP,0,0,0,0,0,1,1,1,3
CVE-2020-25066,MITRE,0,0,0,0,1,0,0,0,1
CVE-2020-25067,MITRE,0,0,0,0,1,0,0,0,1
